03-12-2019 09:38:52.365 [restartedMain] INFO  com.vane.ophthacare.OphthaCareManagerApplication.logStarting 50 - Starting OphthaCareManagerApplication on LAPTOP-S1CQS97F with PID 10852 (C:\Users\nzeuk\ExampleWorkspace\OphthaCare_Manager\target\classes started by nzeuk in C:\Users\nzeuk\ExampleWorkspace\OphthaCare_Manager)
03-12-2019 09:38:55.699 [restartedMain] INFO  org.hibernate.Version.logVersion 45 - HHH000412: Hibernate Core {5.2.4.Final}
03-12-2019 09:38:55.702 [restartedMain] INFO  org.hibernate.cfg.Environment.<clinit> 213 - HHH000206: hibernate.properties not found
03-12-2019 09:38:55.704 [restartedMain] INFO  org.hibernate.cfg.Environment.buildBytecodeProvider 318 - HHH000021: Bytecode provider name : javassist
03-12-2019 09:38:55.792 [restartedMain] INFO  org.hibernate.annotations.common.Version.<clinit> 66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
03-12-2019 09:38:56.018 [restartedMain] INFO  org.hibernate.dialect.Dialect.<init> 153 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
03-12-2019 09:38:56.851 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory 415 - Initialized JPA EntityManagerFactory for persistence unit 'default'
03-12-2019 09:38:56.897 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer.startServer 57 - LiveReload server is running on port 35729
03-12-2019 09:38:57.697 [restartedMain] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor.initialize 171 - Initializing ExecutorService 'applicationTaskExecutor'
03-12-2019 09:38:57.751 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration.openEntityManagerInViewInterceptor 236 - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
03-12-2019 09:38:57.869 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration.checkTemplateLocationExists 108 - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
03-12-2019 09:38:58.099 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer.start 204 - Tomcat started on port(s): 8082 (http) with context path '/OphthaCare_Manager'
03-12-2019 09:38:58.102 [restartedMain] INFO  com.vane.ophthacare.OphthaCareManagerApplication.logStarted 59 - Started OphthaCareManagerApplication in 6.225 seconds (JVM running for 7.531)
03-12-2019 09:50:33.915 [http-nio-8082-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/OphthaCare_Manager].log 173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
03-12-2019 09:50:33.917 [http-nio-8082-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet.initServletBean 524 - Initializing Servlet 'dispatcherServlet'
03-12-2019 09:50:33.927 [http-nio-8082-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet.initServletBean 546 - Completed initialization in 10 ms
03-12-2019 09:50:34.016 [http-nio-8082-exec-1] INFO  com.vane.ophthacare.controller.AdministrateurController.login 181 - PROCESSING ... POST -> /admin/login
03-12-2019 09:50:34.018 [http-nio-8082-exec-1] INFO  com.vane.ophthacare.controller.AdministrateurController.login 182 - Username/Pseudo administrateur: randrino17
03-12-2019 09:50:34.018 [http-nio-8082-exec-1] INFO  com.vane.ophthacare.controller.AdministrateurController.login 183 - Password administrateur: Vanesa2018*
03-12-2019 09:50:34.067 [http-nio-8082-exec-1] INFO  org.hibernate.hql.internal.QueryTranslatorFactoryInitiator.initiateService 47 - HHH000397: Using ASTQueryTranslatorFactory
03-12-2019 09:50:34.253 [http-nio-8082-exec-1] INFO  com.vane.ophthacare.controller.AdministrateurController.login 194 - Admin : [randrin deco] is activated? true
03-12-2019 09:50:34.256 [http-nio-8082-exec-1] INFO  com.vane.ophthacare.controller.AdministrateurController.login 199 - END ... POST -> /admin/login
03-12-2019 09:50:35.469 [http-nio-8082-exec-7] INFO  com.vane.ophthacare.controller.PatientController.getAllPatients 52 - PROCESSING ... GET -> /patient/getAllPatients - Caller [randrin deco]
03-12-2019 09:50:35.470 [http-nio-8082-exec-6] INFO  com.vane.ophthacare.controller.AdministrateurController.getAllAdmins 62 - PROCESSING ... GET -> /admin/getAllAdmins - Caller [randrin deco]
03-12-2019 09:50:35.470 [http-nio-8082-exec-8] INFO  com.vane.ophthacare.controller.MedecinController.getAllMedecins 59 - PROCESSING ... GET -> /medecin/getAllMedecins - Caller [randrin deco]
03-12-2019 09:50:35.470 [http-nio-8082-exec-9] INFO  com.vane.ophthacare.controller.MaladieController.getAllMaladies 51 - PROCESSING ... GET -> /maladie/getAllMaladies - Caller [randrin deco]
03-12-2019 09:50:35.515 [http-nio-8082-exec-7] INFO  com.vane.ophthacare.controller.PatientController.getAllPatients 61 - END ... GET -> /patient/getAllPatients - Caller [randrin deco]
03-12-2019 09:50:35.519 [http-nio-8082-exec-6] INFO  com.vane.ophthacare.controller.AdministrateurController.getAllAdmins 77 - END ... GET -> /admin/getAllAdmins - Caller [randrin deco]
03-12-2019 09:50:35.518 [http-nio-8082-exec-9] INFO  com.vane.ophthacare.controller.MaladieController.getAllMaladies 61 - END ... GET -> /maladie/getAllMaladies - Caller [randrin deco]
03-12-2019 09:50:35.544 [http-nio-8082-exec-8] INFO  com.vane.ophthacare.controller.MedecinController.getAllMedecins 70 - END ... GET -> /medecin/getAllMedecins - Caller [randrin deco]
03-12-2019 09:50:41.206 [http-nio-8082-exec-10] INFO  com.vane.ophthacare.controller.PatientController.getAllPatients 52 - PROCESSING ... GET -> /patient/getAllPatients - Caller [randrin deco]
03-12-2019 09:50:41.211 [http-nio-8082-exec-10] INFO  com.vane.ophthacare.controller.PatientController.getAllPatients 61 - END ... GET -> /patient/getAllPatients - Caller [randrin deco]
03-12-2019 09:50:45.123 [http-nio-8082-exec-2] INFO  com.vane.ophthacare.controller.AdministrateurController.getAllAdmins 62 - PROCESSING ... GET -> /admin/getAllAdmins - Caller [randrin deco]
03-12-2019 09:50:45.129 [http-nio-8082-exec-2] INFO  com.vane.ophthacare.controller.AdministrateurController.getAllAdmins 77 - END ... GET -> /admin/getAllAdmins - Caller [randrin deco]
03-12-2019 09:50:51.330 [http-nio-8082-exec-9] INFO  com.vane.ophthacare.controller.PermissionController.getAllPermissions 49 - PROCESSING ... GET -> /permission/getAllPermissions - Caller [randrin deco]
03-12-2019 09:50:51.345 [http-nio-8082-exec-9] INFO  com.vane.ophthacare.controller.PermissionController.getAllPermissions 64 - END ... GET -> /permission/getAllPermissions - Caller [randrin deco]
03-12-2019 09:51:11.160 [http-nio-8082-exec-4] INFO  com.vane.ophthacare.controller.PermissionController.insertPermission 72 - PROCESSING ... INSERT -> /permission/insert - Caller [randrin deco]
03-12-2019 09:51:11.162 [http-nio-8082-exec-4] INFO  com.vane.ophthacare.controller.PermissionController.insertPermission 90 - Erreur response: OK
03-12-2019 09:51:11.216 [http-nio-8082-exec-4] INFO  com.vane.ophthacare.controller.PermissionController.insertPermission 111 - END ... INSERT -> /permission/insert - Caller [randrin deco]
03-12-2019 09:51:11.223 [http-nio-8082-exec-4] INFO  com.vane.ophthacare.operations.UserOperations.saveOperationReport 48 - com.vane.ophthacare.model.Report@183014a5
03-12-2019 09:51:11.272 [http-nio-8082-exec-1] INFO  com.vane.ophthacare.controller.PermissionController.getAllPermissions 49 - PROCESSING ... GET -> /permission/getAllPermissions - Caller [randrin deco]
03-12-2019 09:51:11.277 [http-nio-8082-exec-1] INFO  com.vane.ophthacare.controller.PermissionController.getAllPermissions 64 - END ... GET -> /permission/getAllPermissions - Caller [randrin deco]
03-12-2019 09:55:25.600 [http-nio-8082-exec-2] INFO  com.vane.ophthacare.controller.PermissionController.updatePermission 121 - PROCESSING ... UPDATE -> /permission/update - Caller [randrin deco]
03-12-2019 09:55:25.600 [http-nio-8082-exec-2] INFO  com.vane.ophthacare.controller.PermissionController.updatePermission 139 - Erreur response: OK
03-12-2019 09:55:25.640 [http-nio-8082-exec-2] INFO  com.vane.ophthacare.controller.PermissionController.updatePermission 160 - END ... UPDATE -> /permission/update - Caller [randrin deco]
03-12-2019 09:55:25.642 [http-nio-8082-exec-2] INFO  com.vane.ophthacare.operations.UserOperations.saveOperationReport 48 - com.vane.ophthacare.model.Report@35c4b685
03-12-2019 09:55:25.670 [http-nio-8082-exec-6] INFO  com.vane.ophthacare.controller.PermissionController.getAllPermissions 49 - PROCESSING ... GET -> /permission/getAllPermissions - Caller [randrin deco]
03-12-2019 09:55:25.676 [http-nio-8082-exec-6] INFO  com.vane.ophthacare.controller.PermissionController.getAllPermissions 64 - END ... GET -> /permission/getAllPermissions - Caller [randrin deco]
03-12-2019 09:58:07.725 [Thread-7] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor.shutdown 208 - Shutting down ExecutorService 'applicationTaskExecutor'
03-12-2019 09:58:07.727 [Thread-7] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean.destroy 597 - Closing JPA EntityManagerFactory for persistence unit 'default'
03-12-2019 09:58:07.730 [Thread-7] INFO  com.zaxxer.hikari.HikariDataSource.close 350 - HikariPool-1 - Shutdown initiated...
03-12-2019 09:58:07.784 [Thread-7] INFO  com.zaxxer.hikari.HikariDataSource.close 352 - HikariPool-1 - Shutdown completed.
03-12-2019 09:58:10.065 [restartedMain] INFO  com.vane.ophthacare.OphthaCareManagerApplication.logStarting 50 - Starting OphthaCareManagerApplication on LAPTOP-S1CQS97F with PID 10852 (C:\Users\nzeuk\ExampleWorkspace\OphthaCare_Manager\target\classes started by nzeuk in C:\Users\nzeuk\ExampleWorkspace\OphthaCare_Manager)
03-12-2019 09:58:10.066 [restartedMain] INFO  com.vane.ophthacare.OphthaCareManagerApplication.logStartupProfileInfo 675 - No active profile set, falling back to default profiles: default
03-12-2019 09:58:11.007 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate.registerRepositoriesIn 126 - Bootstrapping Spring Data repositories in DEFAULT mode.
03-12-2019 09:58:11.098 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate.registerRepositoriesIn 182 - Finished Spring Data repository scanning in 89ms. Found 8 repository interfaces.
03-12-2019 09:58:11.239 [restartedMain] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization 330 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$817c2dfb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
03-12-2019 09:58:11.560 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer.initialize 90 - Tomcat initialized with port(s): 8082 (http)
03-12-2019 09:58:11.563 [restartedMain] INFO  org.apache.catalina.core.StandardService.log 173 - Starting service [Tomcat]
03-12-2019 09:58:11.564 [restartedMain] INFO  org.apache.catalina.core.StandardEngine.log 173 - Starting Servlet engine: [Apache Tomcat/9.0.16]
03-12-2019 09:58:11.615 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/OphthaCare_Manager].log 173 - Initializing Spring embedded WebApplicationContext
03-12-2019 09:58:11.615 [restartedMain] INFO  org.springframework.web.context.ContextLoader.prepareWebApplicationContext 296 - Root WebApplicationContext: initialization completed in 1546 ms
03-12-2019 09:58:11.738 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource.getConnection 110 - HikariPool-2 - Starting...
03-12-2019 09:58:11.739 [restartedMain] WARN  com.zaxxer.hikari.util.DriverDataSource.<init> 68 - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
03-12-2019 09:58:11.754 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource.getConnection 123 - HikariPool-2 - Start completed.
03-12-2019 09:58:11.779 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper.logPersistenceUnitInformation 31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
03-12-2019 09:58:11.818 [restartedMain] INFO  org.hibernate.dialect.Dialect.<init> 153 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
03-12-2019 09:58:12.069 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory 415 - Initialized JPA EntityManagerFactory for persistence unit 'default'
03-12-2019 09:58:12.091 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer.startServer 57 - LiveReload server is running on port 35729
03-12-2019 09:58:12.442 [restartedMain] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor.initialize 171 - Initializing ExecutorService 'applicationTaskExecutor'
03-12-2019 09:58:12.472 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration.openEntityManagerInViewInterceptor 236 - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
03-12-2019 09:58:12.572 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration.checkTemplateLocationExists 108 - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
03-12-2019 09:58:12.692 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer.start 204 - Tomcat started on port(s): 8082 (http) with context path '/OphthaCare_Manager'
03-12-2019 09:58:12.695 [restartedMain] INFO  com.vane.ophthacare.OphthaCareManagerApplication.logStarted 59 - Started OphthaCareManagerApplication in 2.792 seconds (JVM running for 1162.125)
03-12-2019 09:58:12.701 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener.onApplicationEvent 70 - Condition evaluation unchanged
03-12-2019 10:02:03.368 [Thread-16] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor.shutdown 208 - Shutting down ExecutorService 'applicationTaskExecutor'
03-12-2019 10:02:03.372 [Thread-16] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean.destroy 597 - Closing JPA EntityManagerFactory for persistence unit 'default'
03-12-2019 10:02:03.374 [Thread-16] INFO  com.zaxxer.hikari.HikariDataSource.close 350 - HikariPool-2 - Shutdown initiated...
03-12-2019 10:02:03.398 [Thread-16] INFO  com.zaxxer.hikari.HikariDataSource.close 352 - HikariPool-2 - Shutdown completed.
03-12-2019 10:02:04.970 [restartedMain] INFO  com.vane.ophthacare.OphthaCareManagerApplication.logStarting 50 - Starting OphthaCareManagerApplication on LAPTOP-S1CQS97F with PID 10852 (C:\Users\nzeuk\ExampleWorkspace\OphthaCare_Manager\target\classes started by nzeuk in C:\Users\nzeuk\ExampleWorkspace\OphthaCare_Manager)
03-12-2019 10:02:04.970 [restartedMain] INFO  com.vane.ophthacare.OphthaCareManagerApplication.logStartupProfileInfo 675 - No active profile set, falling back to default profiles: default
03-12-2019 10:02:05.430 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate.registerRepositoriesIn 126 - Bootstrapping Spring Data repositories in DEFAULT mode.
03-12-2019 10:02:05.481 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate.registerRepositoriesIn 182 - Finished Spring Data repository scanning in 50ms. Found 8 repository interfaces.
03-12-2019 10:02:05.586 [restartedMain] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization 330 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$817c2dfb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
03-12-2019 10:02:05.758 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer.initialize 90 - Tomcat initialized with port(s): 8082 (http)
03-12-2019 10:02:05.760 [restartedMain] INFO  org.apache.catalina.core.StandardService.log 173 - Starting service [Tomcat]
03-12-2019 10:02:05.760 [restartedMain] INFO  org.apache.catalina.core.StandardEngine.log 173 - Starting Servlet engine: [Apache Tomcat/9.0.16]
03-12-2019 10:02:05.803 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/OphthaCare_Manager].log 173 - Initializing Spring embedded WebApplicationContext
03-12-2019 10:02:05.804 [restartedMain] INFO  org.springframework.web.context.ContextLoader.prepareWebApplicationContext 296 - Root WebApplicationContext: initialization completed in 830 ms
03-12-2019 10:02:05.894 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource.getConnection 110 - HikariPool-3 - Starting...
03-12-2019 10:02:05.895 [restartedMain] WARN  com.zaxxer.hikari.util.DriverDataSource.<init> 68 - Registered driver with driverClassName=com.mysql.jdbc.Driver was not found, trying direct instantiation.
03-12-2019 10:02:05.901 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource.getConnection 123 - HikariPool-3 - Start completed.
03-12-2019 10:02:05.926 [restartedMain] INFO  org.hibernate.jpa.internal.util.LogHelper.logPersistenceUnitInformation 31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
03-12-2019 10:02:05.959 [restartedMain] INFO  org.hibernate.dialect.Dialect.<init> 153 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
03-12-2019 10:02:06.569 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory 415 - Initialized JPA EntityManagerFactory for persistence unit 'default'
03-12-2019 10:02:06.593 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer.startServer 57 - LiveReload server is running on port 35729
03-12-2019 10:02:06.920 [restartedMain] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor.initialize 171 - Initializing ExecutorService 'applicationTaskExecutor'
03-12-2019 10:02:06.931 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration.openEntityManagerInViewInterceptor 236 - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
03-12-2019 10:02:07.000 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration.checkTemplateLocationExists 108 - Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration)
03-12-2019 10:02:07.116 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer.start 204 - Tomcat started on port(s): 8082 (http) with context path '/OphthaCare_Manager'
03-12-2019 10:02:07.118 [restartedMain] INFO  com.vane.ophthacare.OphthaCareManagerApplication.logStarted 59 - Started OphthaCareManagerApplication in 2.2 seconds (JVM running for 1396.548)
03-12-2019 10:02:07.126 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener.onApplicationEvent 70 - Condition evaluation unchanged
03-12-2019 10:02:25.703 [Thread-24] INFO  org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor.shutdown 208 - Shutting down ExecutorService 'applicationTaskExecutor'
03-12-2019 10:02:25.705 [Thread-24] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean.destroy 597 - Closing JPA EntityManagerFactory for persistence unit 'default'
03-12-2019 10:02:25.706 [Thread-24] INFO  com.zaxxer.hikari.HikariDataSource.close 350 - HikariPool-3 - Shutdown initiated...
03-12-2019 10:02:25.722 [Thread-24] INFO  com.zaxxer.hikari.HikariDataSource.close 352 - HikariPool-3 - Shutdown completed.
03-12-2019 10:02:26.450 [restartedMain] INFO  com.vane.ophthacare.OphthaCareManagerApplication.logStarting 50 - Starting OphthaCareManagerApplication on LAPTOP-S1CQS97F with PID 10852 (C:\Users\nzeuk\ExampleWorkspace\OphthaCare_Manager\target\classes started by nzeuk in C:\Users\nzeuk\ExampleWorkspace\OphthaCare_Manager)
03-12-2019 10:02:26.450 [restartedMain] INFO  com.vane.ophthacare.OphthaCareManagerApplication.logStartupProfileInfo 675 - No active profile set, falling back to default profiles: default
03-12-2019 10:02:27.006 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate.registerRepositoriesIn 126 - Bootstrapping Spring Data repositories in DEFAULT mode.
03-12-2019 10:02:27.118 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate.registerRepositoriesIn 182 - Finished Spring Data repository scanning in 111ms. Found 8 repository interfaces.
03-12-2019 10:02:27.217 [restartedMain] INFO  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization 330 - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$817c2dfb] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
03-12-2019 10:02:27.364 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer.initialize 90 - Tomcat initialized with port(s): 8082 (http)
03-12-2019 10:02:27.366 [restartedMain] INFO  org.apache.catalina.core.StandardService.log 173 - Starting service [Tomcat]
03-12-2019 10:02:27.367 [restartedMain] INFO  org.apache.catalina.core.StandardEngine.log 173 - Starting Servlet engine: [Apache Tomcat/9.0.16]
03-12-2019 10:02:27.393 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/OphthaCare_Manager].log 173 - Initializing Spring embedded WebApplicationContext
03-12-2019 10:02:27.393 [restartedMain] INFO  org.springframework.web.context.ContextLoader.prepareWebApplicationContext 296 - Root WebApplicationContext: initialization completed in 940 ms
03-12-2019 10:02:27.457 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource.getConnection 110 - HikariPool-4 - Starting...
